Elapsed Time (s),n2dRaw,t,n2d
132258.032813787,275459835806238,,
132259.67263341,276703139376107,,
132261.333747387,271627526361317,,
132262.991909266,270760340249295,,
132264.571023941,273984662052760,,
132266.27699399,278896120053976,,
132267.895565271,288831314106961,,
132269.662423134,288430837728494,,
132271.398227692,289283823396317,,
132273.007636786,292448753174610,,
132274.637755632,286409279823395,,
132276.305222034,278312159565293,,
132277.906577826,278168584954021,,
132279.544476509,278008977245035,,
132281.232337952,283184836389882,,
132282.856505394,287429818515810,,
132284.468857527,278842055056086,,
132286.203965664,278504639385686,,
132287.834566832,277363319184332,,
132289.414022923,282232972375812,,
132291.120970488,283064872927772,,
132292.708860636,275110987919460,,
132294.311887503,275177644003398,,
132295.96152854,276894943179806,,
132297.598191023,279437324478870,,
132299.297794104,282017216340352,,
132300.9686234,285262904670696,,
132302.556931496,285529268810422,,
132304.142246246,281217131336864,,
132305.910087109,274808430877856,,
132307.510383606,272381421318259,,
132309.112436771,274769237503280,,
132310.758539677,278813282354671,,
132312.347311735,280887884492635,,
132313.942251205,278548913778130,,
132315.654613972,276179625424058,,
132317.242765665,275214283448497,,
132318.866447449,277180321287930,,
132320.567987442,278027673022361,,
132322.136365175,276360449741781,,
132323.738848686,280143628795073,,
132325.4547925,282743495660872,,
132327.145942211,278729905060495,,
132328.911083698,273016852484534,,
132330.661432982,276537171586341,,
132332.264696121,285368415894077,,
132333.872197628,286403309736374,,
132335.580050468,282584453519504,,
132337.210066557,278469850633917,,
132338.817327023,282584285073868,,
132340.488756418,282476582274878,,
132342.062737465,282494507996718,,
132343.609251499,283406027704106,,
132345.242396832,278922150143405,,
132346.955485582,277681425443349,,
132348.660906553,278877795643201,,
132350.406789303,276865349381746,,
132352.024177313,276002189842298,,
132353.74121666,275435101670964,,
132355.441023827,271776815629040,,
132357.082174063,264849782706220,,
132358.759130955,269420248888886,,
132360.486124277,276081727623892,,
132362.102435827,280597019653292,,
132363.68045783,272703947271480,,
132365.44267273,266996502702848,,
132367.078671455,266455303472862,,
132368.70260787,272469777693710,,
132370.369837523,274860907591333,,
132372.0198493,278972914976120,,
132373.628271103,283088909476665,,
132375.669414282,287013593630742,,
132377.320656538,289856237292007,,
132378.948291779,293666378112486,,
132380.614204884,287845789943436,,
132382.218991518,283086507649436,,
132383.813904285,286528326436921,,
132385.562133074,283261274658230,,
132387.167464495,283254117411189,,
132388.808264017,289313638299932,,
132390.545261145,289290985604802,,
132392.149357557,292470920837401,,
132393.753714085,287834916581143,,
132395.576308966,280695051072272,,
132397.275564432,278684202269006,,
132398.857012987,275542584495987,,
132400.553146362,276730441988702,,
132402.170330286,283838144492495,,
132403.763897657,292996737505404,,
132405.467637301,290838168012074,,
132407.047725201,285026488421289,,
132408.677732945,288273194648810,,
132410.342555761,283062706140921,,
132411.966605425,278802376461557,,
132413.548955441,275294578774085,,
132415.216489315,279427756322278,,
132416.867948771,280559908036395,,
132418.478697538,281131282770065,,
132420.176964521,283538541283745,,
132421.747111321,278735960020423,,
132423.452830553,274419500367339,,
132425.059552908,280350932782730,,
132426.727792263,282071522940194,,
132428.399655581,276216012077026,,
132430.010373592,270831861975597,,
132431.628077745,280789685352111,,
132433.369361639,287559394453048,,
132435.32100606,286591553090219,,
132436.970191479,281712948905166,,
132438.688364744,280044713141618,,
132440.260750771,283666017714257,,
132441.776237965,281194460133392,,
132443.380103111,278880876287977,,
132444.960511923,278364171213631,,
132446.557168722,282249043779361,,
132448.325961351,278423863121527,,
132450.051178455,276621653171762,,
132451.663970709,275852743039192,,
132453.358766556,274511650464957,,
132454.957701921,270885032505612,,
132456.552086353,279750503156291,,
132458.27360034,283033617905981,,
132459.874727011,283599015169816,,
132461.546902895,277036426787314,,
132463.209907055,273791470293908,,
132464.812084675,278226606141432,,
132466.398803711,285097802728431,,
132468.104358912,282830787432366,,
132469.675395012,270758351112764,,
132471.315377474,272576932747164,,
132472.993972063,281274005031077,,
132474.658411503,282620359468724,,
132476.254719734,274820244277716,,
132477.96181798,274820243380981,,
132479.556410313,282840020115958,,
132481.259477615,286721185891188,,
132482.858259439,281919244506224,,
132484.461024523,277939102077150,,
132486.119937658,279453213975181,,
132487.751186848,284273545215526,,
132489.451907158,283236190994446,,
132491.05196476,281158539525822,,
132492.795585156,278434482737046,,
132494.378792048,274497133702541,,
132496.010242701,271953609917783,,
132497.694109678,274125489500650,,
132499.319790125,272434220528314,,
132500.922624826,268938197245672,,
132502.682851315,271486542361704,,
132504.283041716,277841089148951,,
132505.914884806,282545997837693,,
132507.631769896,280075002719839,,
132509.371026993,280759512170980,,
132511.06801796,278076453412460,,
132512.758016348,271701042230187,,
132514.357164145,276768396664426,,
132515.993596554,275024273897486,,
132517.659818888,273972599892370,,
132519.268080235,274245494281430,,
132520.862425089,279504345109112,,
132522.572820902,280061100297730,,
132524.180505037,276976180818084,,
132525.791157961,276752471693763,,
132527.463455915,275293232779980,,
132529.063030958,281899395919662,,
132530.631828308,283161830384060,,
132532.34258008,280894223803853,,
132533.98077035,275141802064404,,
132535.578250408,269780965273924,,
132537.237894535,278793102164398,,
132538.873985767,286845597441490,,
132540.462015152,281763493546081,,
132542.205333471,276288415467785,,
132543.863324165,284065801445788,,
132545.462053299,282894578211978,,
132547.168506146,278244343176215,,
132548.761286497,279682740087482,,
132550.400957346,277447996867809,,
132552.126151323,279127784813034,,
132553.833137512,274989607555375,,
132555.479761839,279141240028496,,
132557.163691759,287978507989825,,
132558.78769207,284754168445748,,
132560.385402679,277125957547620,,
132562.078089476,276124448725935,,
132563.711693525,279214358292994,,
132565.360070705,276311113124101,,
132567.0630548,277144612170345,,
132568.699897766,277354397070340,,
132570.392226219,276612404331921,,
132572.091896296,273105434694817,,
132573.736231327,275446432788652,,
132575.33024025,287468900900579,,
132577.059913874,290717932157229,,
132578.727805615,292282377125653,,
132580.356484652,280452140412781,,
132582.026776314,275084689187369,,
132583.664175749,278754641613998,,
132585.265566111,283972600086642,,
132586.962289095,282592690862785,,
132588.54589653,280664164896869,,
132590.192909956,273085899422558,,
132591.865942717,270402948280175,,
132593.464691162,272564824360416,,
132595.064599037,277200513239299,,
132596.764248371,279883111892346,,
132598.427212954,286238689896178,,
132600.118966818,285194447373012,,
132601.800913334,283662637763962,,
132603.470691681,284579394254100,,
132605.068259239,284586242237229,,
132606.791520119,277922661987931,,
132608.424917936,271123409788686,,
132610.067915916,271428937569970,,
132611.773694038,273089669216633,,
132613.394565582,282309899258753,,
132615.027729034,279126716683415,,
132616.721815586,277345193269161,,
132618.33180356,283467441225673,,
132619.915705919,279483057205161,,
132621.625166655,272885022511982,,
132623.203555584,270350845084432,,
132624.819537878,270633595960329,,
132626.511835337,273300455297236,,
132628.087331057,278130320127239,,
132629.64171648,275094822506907,,
132631.365899563,273240846059983,,
132633.027354479,277518962817665,,
132634.618144989,278102004784824,,
132636.329056501,281825923154126,,
132637.941242933,283752168041181,,
132639.570939302,280845761020058,,
132641.246865511,279001089670521,,
132642.867017508,277667696230617,,
132644.482321024,275066565425170,,
132646.331085682,271897661733278,,
132648.198429108,272966142132111,,
132649.817606211,272060953882261,,
132651.487649441,273739293755878,,
132653.270897865,278496505313297,,
132654.907412767,278768442581063,,
132656.568062782,282119390407323,,
132658.421970606,290593432011157,,
132660.015425682,287007542439662,,
132661.710900068,278520868003980,,
132663.27671051,275411339177865,,
132664.915566921,271252302795786,,
132666.606716156,273065846596618,,
132668.204802513,276004653411497,,
132669.773502111,274714637155500,,
132671.478325844,278329757862312,,
132673.077919483,278119252369589,,
132674.705138683,276018515133004,,
132676.384964466,271514055586057,,
132678.03990078,275062441717884,,
132679.675581217,279591451159168,,
132681.41701293,280829970215592,,
132683.007615805,284117917904048,,
132684.675283909,279088376594376,,
132686.338375092,277461136810832,,
132688.027596951,279963842441655,,
132689.694086075,278677901723639,,
132691.349255562,279388305704662,,
132692.99038887,279399747252288,,
132694.617499352,273394349755183,,
132696.310310364,267738858909657,,
132697.89588809,274291269829047,,
132699.406002998,279440214535544,,
132700.986321211,280664837790720,,
132702.517025232,277498642212481,,
132704.101119041,282032655079022,,
132705.872331381,281917933450454,,
132707.47276783,277560292985479,,
132709.183827162,277404036458357,,
132710.793495655,276146238816224,,
132712.464099646,276271935233339,,
132714.079090357,271133628644545,,
132715.683223963,272995445921108,,
132717.347139359,270618934954407,,
132718.976004839,273489905993405,,
132720.580043554,277761743695556,,
132722.270176649,281339516560265,,
132723.787908077,280121033691834,,
132725.378602505,273630110172962,,
132727.08238554,278203893396993,,
132728.679331541,280701853847862,,
132730.57697773,279551848023781,,
132732.280726671,273179047969495,,
132733.89067626,273669040432274,,
132735.474262476,272223711379207,,
132737.160622597,273561436879439,,
132738.77990675,280116625642430,,
132740.445006847,272206375382116,,
132742.140241385,270071995102275,,
132743.741983414,278876072539763,,
132745.381099701,288119250121011,,
132747.1393466,287510372173492,,
132748.908406734,279168806667522,,
132750.653769016,277107033981173,,
132752.396281004,279077120254983,,
132754.029927731,281889044534306,,
132755.695026636,282460402141873,,
132757.378900051,278429844315950,,
132759.034605503,276937794437907,,
132760.683346033,273635108211013,,
132762.376092911,271332429943507,,
132763.980941772,273131920359106,,
132765.59398365,270155186876944,,
132767.277442455,271797981915237,,
132768.977439165,274969874706759,,
132770.577739954,276042362580823,,
132772.275424004,274998502164881,,
132773.885290623,271974736051875,,
132775.409404278,271898939627776,,
132777.018326521,273525104278315,,
132778.539771557,273207974150993,,
132780.159190893,274586307241206,,
132781.845301151,274677744025847,,
132783.439089775,277119406440645,,
132785.144927263,286209929118404,,
132786.843690395,285697838191774,,
132788.429992914,278814215014676,,
132790.12057519,276738967054905,,
132791.73799634,277035684949255,,
132793.440147162,275844723750680,,
132795.046176434,279909530230449,,
132796.681248426,283886606774460,,
132798.331237555,286256257258990,,
132799.939028978,285992375275422,,
132801.610210657,286386914924461,,
132803.256150484,286438152941813,,
132804.983018398,280478219622399,,
132806.598834753,273828365170773,,
132808.286049128,271054723011498,,
132810.00529933,280463884479195,,
132811.618202686,278813302422666,,
132813.216134548,270295908075164,,
132814.933101893,268301211832877,,
132816.501519918,267996551896044,,
132818.108881474,265278589822636,,
132819.782696962,266251077254274,,
132821.34549284,270613367984388,,
132822.825434685,275830563162149,,
132824.394454002,283972893182863,,
132826.002142191,282100573494497,,
132827.619909048,285685337289072,,
132829.301023483,289302876726790,,
132830.937844038,286245488679603,,
132832.546941042,288411864144678,,
132834.222424984,283062423748152,,
132835.803229094,277831526549134,,
132837.447188377,276802151160889,,
132839.137407064,282198893617513,,
132840.78330636,282445818613153,,
132842.487193823,283746652615587,,
132844.16767931,280348446768640,,
132845.799044848,275066797275129,,
132847.418401241,279193151543470,,
132848.988209248,279720510575404,,
132850.596590042,282942528088284,,
132852.187922955,291010680734188,,
132853.801366568,298681608367606,,
132855.462494135,295738453528086,,
132857.11289072,283542790484471,,
132858.686930418,274744734138322,,
132860.391233921,274550638953264,,
132861.984193087,277811495313058,,
132863.600746155,274215952867194,,
132865.206866503,277880450811733,,
132866.786275148,284030529316622,,
132868.443287849,281651690340631,,
132870.128568888,278860899286240,,
132871.716514826,278531993459448,,
132873.341698647,277185733118982,,
132875.094081402,280238791190601,,
132876.688697577,280877141261172,,
132878.330380678,280527356761058,,
132879.946482182,279393036324236,,
132881.591769218,279893491279320,,
132883.393064737,281259853654918,,
132885.003510475,285600373864877,,
132886.638825893,283721557618378,,
132888.438468456,283149308422362,,
132890.042906523,287057174534194,,
132891.774959803,287680404326458,,
132893.497224093,281991356917920,,
132895.096315861,276716388393517,,
132896.693470717,275333679029773,,
132898.398481607,278465005871470,,
132900.00022912,281099138289973,,
132901.623392344,290067474226749,,
132903.301048994,286249124278483,,
132904.905322075,276280749988792,,
132906.511810303,276361810196732,,
132908.118903399,275970438910252,,
132909.688184977,281448410740416,,
132911.447152853,286184347359498,,
132913.152449131,275831488614401,,
132914.80001092,275934964607179,,
132916.410246372,280281429474868,,
132918.111149788,282703836621643,,
132919.69490552,289578938026991,,
132921.324007034,291930816813614,,
132923.095066547,287528170264412,,
132924.695872307,276818223135656,,
132926.307248116,276388558862943,,
132928.040171623,279481563973802,,
132929.821809292,286813077956977,,
132931.436743259,281375453679230,,
132933.137611866,270065960160038,,
132934.757082224,273518579080644,,
132936.35699749,277854474346206,,
132938.057075262,277210151210290,,
132939.648504257,276284515897765,,
132941.296555996,273646674309588,,
132943.012917757,274943968932777,,
132944.601311922,276491903474929,,
132946.402423859,282989603647580,,
132948.365047693,289024591035691,,
132950.001936674,286626834807609,,
132951.673464298,286057066317533,,
132953.450915813,283785237041366,,
132955.120370388,288912158567176,,
132956.876040697,285476022893692,,
132958.607310295,278959721876850,,
132960.221528053,273671175433112,,
132961.915620327,272027907849512,,
132963.498050213,272394930013272,,
132965.123502016,270832416811733,,
132966.803487301,267786517359882,,
132968.392033577,270841509350658,,
132969.992039681,271274777132123,,
132971.69715476,273186356243505,,
132973.302031755,274278928485095,,
132974.915210247,276447684549959,,
132976.601776838,280012575273600,,
132978.227600575,273952162662400,,
132979.869635582,273465880151321,,
132981.531037569,278635185783706,,
132983.105139494,279663874954582,,
132984.720669508,283018500130675,,
132986.405608654,283614933701278,,
132988.000962019,283649258379586,,
132989.704147339,284370663090481,,
132991.462910891,286659414977304,,
132993.100913286,288076722434249,,
132994.702563286,281606900617275,,
132996.448838234,279154771197270,,
132998.111858606,282539798753648,,
132999.829515457,292043612506845,,
133001.515718699,299915385413489,,
133003.154492378,290646151026455,,
133004.748867273,284860717006715,,
133006.435124874,284098593812123,,
133008.060546398,278936087388642,,
133009.70356679,277124418054651,,
133011.397649765,279046015574487,,
133013.025963068,278960895586000,,
133014.702891588,275304510885709,,
133016.415246964,271057868655719,,
133018.015583754,270152039260621,,
133019.739977837,273945038977799,,
133021.427427292,276501551868464,,
133023.069383144,274850672730665,,
133024.761641502,281961896320221,,
133026.454229832,286626924060852,,
133028.079727411,292475152533581,,
133029.712836981,284962850067418,,
133031.43797636,275397683343327,,
133033.109228134,279558644170281,,
133034.704042435,275272103577888,,
133036.377990961,275114577445240,,
133038.063550711,280684158426410,,
133039.702055216,280798150550772,,
133041.340244055,277653371907704,,
133042.973641634,276512538658501,,
133044.557150841,277746041742488,,
133046.311842918,282734588083007,,
133047.962753773,278506745736143,,
133049.665930271,278324977874921,,
133051.348822355,292924011143723,,
133052.968617916,286112219549474,,
133054.568276644,278976300067566,,
133056.255693674,280064482760402,,
133057.927172899,286072946646765,,
133059.501435041,280164162667499,,
133061.242938519,279502129696713,,
133062.811296463,285014004313352,,
133064.429879665,288384136190586,,
133066.136497736,286905825588832,,
133067.754329443,279711038546348,,
133069.3411479,274607879755621,,
133071.0623281,281636393999618,,
133072.671613216,282322954469481,,
133074.276769638,278546229874684,,
133076.126324177,289870184075980,,
133077.859143734,292868809672215,,
133079.52690053,286949954003762,,
133081.135073185,277465950786773,,
133082.812785864,277724881113965,,
133084.406847715,277825765927852,,
133086.165581226,285891338154875,,
133087.868942022,288926219682161,,
133089.472337723,282878490207137,,
133091.072695971,281345550671870,,
133092.719524145,283327387018700,,
133094.369277239,289367403928847,,
133096.036505938,283947212454254,,
133097.606277704,277493598848996,,
133099.083793879,276034992930697,,
133100.616861105,276203655125024,,
133102.337377071,274877268476943,,
133104.004272223,273851418161720,,
133105.587996006,278524020018572,,
133107.307925463,278464817276879,,
133108.966758728,278796841866380,,
133110.712504387,281853263089016,,
133112.462033272,285861355270168,,
133114.090706825,284364335782763,,
133115.689618588,285209373689096,,
133117.410725832,280354242060870,,
133118.963526249,280477947305571,,
133120.567569494,285769816267762,,
133122.265856504,280193187942406,,
133123.91740036,281786591153281,,
133125.516464233,290607825372337,,
133127.198952198,283203043135097,,
133128.796494484,275903737950680,,
133130.407223225,281434620576951,,
133132.110504627,276590879343590,,
133133.721095562,274325990174782,,
133135.369492292,277417582689917,,
133137.028059721,284104922320777,,
133138.638842583,284059472900604,,
133140.258035183,284356182916870,,
133141.96739769,282724807537938,,
133143.519881964,290480419597073,,
133145.11826539,288655448613272,,
133146.765267134,287451777798837,,
133148.43294549,283925171880362,,
133150.018764496,281025532287330,,
133151.744923592,280642804840000,,
133153.335260391,287533132431811,,
133154.931393385,287611422891678,,
133156.649983406,280918935211262,,
133158.248088121,276417965592822,,
133159.838947058,273582020478894,,
133161.560451508,275567141279898,,
133163.113524199,274633199921731,,
133164.621482849,276386235288851,,
133166.231800556,273146957648101,,
133167.85764122,271126164194812,,
133169.574995279,276728394601084,,
133171.27145052,282713173543618,,
133172.869653463,279243664714319,,
133174.457700014,283576703230995,,
133176.129091263,279844568492954,,
133177.743679523,275348508464120,,
133179.328761578,280178344046629,,
133181.012346268,279985486984994,,
133182.623674154,278404434725512,,
133184.229100704,274644654203407,,
133185.896350145,274003834008450,,
133187.524460077,281705460781027,,
133189.14864254,280374269236714,,
133190.830696583,284211472115257,,
133192.462084055,284438596388828,,
133194.027057886,281018111288814,,
133195.738132477,275135173781129,,
133197.375895262,272462021146459,,
133198.972966909,273966717016661,,
133200.714089155,279272043894515,,
133202.32640624,293121938325123,,
133203.926658154,290323943824287,,
133205.62893486,287704657300739,,
133207.321759224,288030425811543,,
133208.924313545,289311207782404,,
133210.627262116,283972783746710,,
133212.239941359,277303326468249,,
133213.854942322,277462694106771,,
133215.532006025,278034179236497,,
133217.167651653,274557568357139,,
133218.719227076,276151403676013,,
133220.418005705,286311422403093,,
133222.023468971,291494227666111,,
133223.560323477,289475068201004,,
133225.122945547,284325477620749,,
133226.639695883,281839177575106,,
133228.320771694,279720637459587,,
133230.078924418,279195420256395,,
133231.667638779,279126626286587,,
133233.301694155,278544227308226,,
133235.020852566,281559937284251,,
133236.665577173,286636040098771,,
133238.258632183,281489069309323,,
133239.972605705,278321907438618,,
133241.591619253,281699022804000,,
133243.231586695,285531118654559,,
133244.977837086,282569142580292,,
133246.72849822,284756511210484,,
133248.642883778,279738968603147,,
133250.394396782,273895424007964,,
133252.024701595,278836683026804,,
133253.781754255,278873841223415,,
133255.505069971,273633542147468,,
133257.085577965,273877468321021,,
133258.822211981,283694444490302,,
133260.507580757,282641511156240,,
133262.119208097,277294313948797,,
133263.672261953,277741515758906,,
133265.427979708,279070065423120,,
133267.035177708,281951268420952,,
133268.625106812,287397165771244,,
133270.320474863,283451855499343,,
133271.924706697,278957426323971,,
133273.542321205,284539477117108,,
133275.221972942,286284900087789,,
133276.845754147,283367333519216,,
133278.534554005,283848257827294,,
133280.227546692,282315682237317,,
133281.866466045,277253555304413,,
133283.489541769,281103401014892,,
133285.177159071,284810108416813,,
133286.781158209,285284005794007,,
133288.472877741,279056776204924,,
133290.240179777,275941080060486,,
133291.846163034,278890378530455,,
133293.438774586,276195669602625,,
133295.146962881,275337545268377,,
133296.722005606,279947730809114,,
133298.538970709,277996021303267,,
133300.243578196,279532624208850,,
133301.896535158,288369046690928,,
133303.482952595,289684777310778,,
133305.239436865,280501701702009,,
133306.852111578,282999781362263,,
133308.534749508,280989990852735,,
133310.232278347,278668866345249,,
133311.836584568,280891967738277,,
133313.443809509,282808856469443,,
133315.178925991,276672396908517,,
133316.847450972,271332206199357,,
133318.513988495,279048111341162,,
133320.245555162,280606725936267,,
133321.895184517,276699322457457,,
133323.537692785,278694962301714,,
133325.269062758,284547287560605,,
133326.892321587,288720283312214,,
133328.503058434,287332816684439,,
133330.16669178,289466076869297,,
133331.786360979,281428075100258,,
133333.373749971,282089385598302,,
133334.969361782,278975237000959,,
133336.516650438,276017115199874,,
133338.070732832,279243917010356,,
133339.737773657,281520545943771,,
133341.338748217,284671952954027,,
133342.975575686,285868994364294,,
133344.637499332,287588127926974,,
133346.269629955,290927609461237,,
133347.853594542,282790066599872,,
133349.597893238,273886422307734,,
133351.277529001,275216071275620,,
133352.885043144,280787667002112,,
133354.553544998,281517495732412,,
133356.162921667,280937221247975,,
133357.776998758,281243266415181,,
133359.467348337,277971663690808,,
133361.074797392,281434659445314,,
133362.642727852,283733479055986,,
133364.383068323,283277319289650,,
133366.048918486,279599419543572,,
133367.641115189,285370380848558,,
133369.331820011,281719484619322,,
133370.98707366,278858156730923,,
133372.59977746,281623428511378,,
133374.262077332,284767210707275,,
133375.89177537,286027881159863,,
133377.537363052,278082683838040,,
133379.194581747,283426607371211,,
133380.844284296,294839282427911,,
133382.447003841,291185542232716,,
133384.052074909,288161643734393,,
133385.583861113,286319446307171,,
133387.118566036,287391699728432,,
133388.872711659,286061492848949,,
133390.531553507,284442258622520,,
133392.082210302,281888632768610,,
133393.784054756,281210595322180,,
133395.389013052,280472447887638,,
133397.005222082,282922422904079,,
133398.648211718,281606045263009,,
133400.263430357,279881675787782,,
133401.858561754,275335039635398,,
133403.482037544,273487706642029,,
133404.985428095,274140965231393,,
133406.519328117,270302475810703,,
133408.220214367,275951645750593,,
133409.961121321,,,
133411.645581722,274580933263870,,
133413.336470604,277364893883551,,
133414.966117382,279605025557536,,
133416.564169169,274922937038272,,
133418.237527132,272576430612042,,
133419.848191261,275365188975572,,
133421.510082722,283293835327026,,
133423.159174919,281514646900589,,
133424.790466547,282028018175012,,
133426.35766387,289148648550236,,
133428.036202669,291057536232334,,
133429.686992884,289774573819360,,
133431.343878031,298415055298358,,
133432.993690968,298348899608763,,
133434.607797146,291434369196273,,
133436.208400965,284600664114755,,
133437.908250809,278680394723948,,
133439.515090942,276275880014507,,
133441.40612793,271733278193457,,
133443.068936586,273308468218617,,
133444.714090824,272129633610200,,
133446.291783333,270845720283898,,
133447.885401964,271106042308479,,
133449.391371489,274661535159988,,
133450.951549053,278372169362730,,
133452.641024828,284682781096802,,
133454.305176973,290937101993344,,
133455.887586117,287589192877623,,
133457.596010208,285190626868235,,
133459.214716911,281025133563103,,
133460.913674831,281794468190126,,
133462.59403348,281715983366395,,
133464.228320122,279838768926254,,
133465.798128366,272389670415981,,
133467.517565489,275334269552882,,
133469.160574913,276016331278296,,
133470.845370054,271980902343387,,
133472.540552139,270679626378260,,
133474.138900042,270341870573565,,
133475.792827845,269838638413941,,
133477.469035864,267339191722263,,
133479.103385687,267170545290986,,
133480.690385819,269391302372810,,
133482.394892216,269787362240640,,
133483.949270487,268739509029296,,
133485.589767456,268434572600557,,
133487.238549233,274492400208452,,
133488.85381937,278163467798032,,
133490.464528084,278936193834736,,
133492.063009024,285822318864222,,
133493.588081121,284214983273553,,
133495.18105793,285614939465217,,
133496.893708944,289343955555215,,
133498.482149601,288414564391506,,
133500.155448675,283145894313859,,
133501.843953371,280436071430471,,
133503.470669508,286528883450482,,
133505.050161362,290154391821955,,
133506.804166794,281619670117105,,
133508.402137995,284926872284750,,
133510.040180206,288021703487431,,
133511.703674078,287077128795621,,
133513.292102337,278186718920242,,
133514.905394554,274502031409192,,
133516.594543695,277238724768540,,
133518.20017457,279748758680002,,
133519.783358574,273717169759693,,
133521.547647715,266414785883036,,
133523.147540808,268551920480858,,
133524.760436773,269296551745501,,
133526.467619419,264250007698878,,
133528.122566223,265589074336491,,
133529.852235079,268054677596404,,
133531.563958168,263930202041494,,
133533.177926302,267988006880888,,
133534.79479146,271299478069899,,
133536.47842145,281048266611939,,
133538.085956097,290747793890200,,
133539.650375605,283852729676913,,
133541.258808613,269546416986534,,
133542.773886204,268593332865935,,
133544.369851112,279429651867604,,
133546.162209272,282534302226687,,
133548.069457531,283030768283725,,
133549.70950675,281564311432444,,
133551.379267931,284173580612091,,
133553.06439805,287833284021679,,
133554.674701691,279998152050457,,
133556.365071535,276678894152376,,
133558.065288782,276932904494874,,
133559.807027578,,,
133561.529352665,274981192621839,,
133563.179469824,286346605219726,,
133564.831480026,288302567718246,,
133566.530335426,276011349429895,,
133568.195507765,268075365626905,,
133569.786257505,270666048911655,,
133571.4542377,273482369165086,,
133573.057729721,275395202863698,,
133574.698003531,276671404901281,,
133576.426692486,276899075004441,,
133578.032017231,280050442032383,,
133579.645739317,280818901994655,,
133581.296465635,283919315695318,,
133582.93329072,282958642495281,,
133584.528766155,284059010540065,,
133586.202770472,279080574891574,,
133587.786289215,273780071458132,,
133589.404646397,275294603279039,,
133591.056524277,275218463954214,,
133592.674607277,275209030034860,,
133594.331133366,277346901837453,,
133596.077673912,275809862157827,,
133597.722256899,274466483776605,,
133599.356989861,271319707953130,,
133601.053143263,281750759388094,,
133602.66971612,291154795728255,,
133604.278406382,282264702189892,,
133606.078968525,268578222189019,,
133607.677630901,266778728085236,,
133609.324360848,266956249899159,,
133610.966837645,271292097988568,,
133612.601590157,275151053495651,,
133614.200677156,278848328114068,,
133615.930887938,284148703136182,,
133617.557288885,285550690669895,,
133619.133782387,278635333880999,,
133620.787444115,274283604503418,,
133622.41759491,275709363919894,,
133624.019617081,273135703867183,,
133625.762143612,275773112611247,,
133627.363763332,284523298621933,,
133628.931308031,287763414270718,,
133630.669930697,280229495677266,,
133632.263820171,271649117345317,,
133633.894734144,275518266557783,,
133635.577313423,270667960578533,,
133637.17697382,272042238844915,,
133638.709609509,273677591724338,,
133640.299620152,271038303640805,,
133641.81427145,279290975344274,,
133643.338218927,286415395960408,,
133645.033405304,276035226037950,,
133646.689118624,270178857315638,,
133648.376004934,270158857805351,,
133650.202612162,280721174343425,,
133651.858853579,282207725798913,,
133653.467006207,277050230860375,,
133655.166887522,276470073506717,,
133656.723538876,283844766857988,,
133658.348707438,291812026891148,,
133660.060246468,281853318677254,,
133661.678334475,277810243363135,,
133663.286048889,281466560878392,,
133665.014079809,279992009043308,,
133666.604438782,274865665776327,,
133668.235141754,274874812776589,,
133669.906157494,277937653596247,,
133671.481785774,275394821538974,,
133673.090759516,278060506718671,,
133674.770801544,281467538570462,,
133676.370077372,287364600255180,,
133677.91394043,287741332497261,,
133679.50271368,285667720991668,,
133681.095143795,280588462389120,,
133682.675528526,278109646918610,,
133684.341619492,277706175974247,,
133685.936498404,277837236557733,,
133687.537557125,278077936339424,,
133689.225627184,273817419157869,,
133690.863061905,277789814201454,,
133692.463306427,277782261456929,,
133694.171643734,282130439280716,,
133695.768395424,279111616934520,,
133697.364479065,277586292055296,,
133699.051571131,280536674746170,,
133700.669308901,282067844380152,,
133702.271554709,279331112475489,,
133703.835239172,278094250437936,,
133705.362324715,283024647112463,,
133706.968510389,285842533706396,,
133708.764424801,293272792938206,,
133710.498839378,288462064275876,,
133712.088658571,279562755790111,,
133713.769841194,280634107220562,,
133715.382826328,,,
133716.986129522,284053060458850,,
133718.685316563,289963435647326,,
133720.290563107,284442526150142,,
133721.891721964,278975561970727,,
133723.572618485,272080280374781,,
133725.124805212,272117328313398,,
133726.673437834,273294525881395,,
133728.280281544,267839516959022,,
133729.892642736,274604641515114,,
133731.508582115,280310377889084,,
133733.199261427,285829231627559,,
133734.807333708,290511824696964,,
133736.443546057,283451392382438,,
133738.11149478,280751588127842,,
133739.776694536,276927806113413,,
133741.372963905,268479223564802,,
133743.042843103,269608811644806,,
133744.676201344,276059931493298,,
133746.365132093,283767487759787,,
133748.071004629,284328051979882,,
133749.695804596,289299279458705,,
133751.28489089,291184577107436,,
133752.887504816,283084488817804,,
133754.439287424,279143940751857,,
133755.963545561,278236156363576,,
133757.660235882,280202568892385,,
133759.290083885,278646958136613,,
133760.889084578,281049422401480,,
133762.616862536,279465051465950,,
133764.226876259,272313822982456,,
133765.823673248,278835884955087,,
133767.520762205,283024783537035,,
133769.206389427,280426927809722,,
133770.909249783,285063472153220,,
133772.673692465,280225842697289,,
133774.312554359,278889522933554,,
133775.945907831,281090861781708,,
133777.622988224,280720481937801,,
133779.216602325,275732026996833,,
133780.824587345,279017368563102,,
133782.545887709,281998112433377,,
133784.170099974,282583652569156,,
133785.787332058,269386434950262,,
133787.469702721,265159360918600,,
133789.113137722,270000403942511,,
133790.712817907,276597983523404,,
133792.31144762,277603664055400,,
