Timestamp,Elapsed Time (s),Rxy_X,Rxy_Y,Ryx_X,Ryx_Y,Rxx_X,Rxx_Y,Sample_Stage,Input_B,Magnet_Stage,Arm,CCR_2nd_Stage,CCR_1st_Stage,Rad_Stage,reference,Field (T),LED_ON
2024-05-02T16:42:55.165608,-188.8130238056183,0.0006121690108970588,-5.5782660311963885e-06,-0.0006015603096887407,4.561922272060641e-06,0.0006399777490039517,-5.69949447806989e-06,295.0,0.0,3.6821,137.492,3.28,33.4392,42.0687,0.0,1.00013,False
2024-05-02T16:42:55.811140,-188.16749119758606,0.0006122170725854258,-5.9051088546098524e-06,-0.0006014130583663374,4.8461966040769405e-06,0.0006400659741651168,-5.692302113382197e-06,295.0,0.0,3.6892,137.492,3.287,33.4392,42.0685,0.0,1.00013,False
2024-05-02T16:42:56.465766,-187.51286506652832,0.0006123599456875234,-6.069418108734492e-06,-0.0006013220480800933,5.0127787554269645e-06,0.0006401629706382997,-5.644641533832715e-06,295.0,0.0,3.6922,137.492,3.3024,33.4392,42.0685,0.0,1.00013,False
2024-05-02T16:42:57.111146,-186.86748504638672,0.0006125155538095069,-6.20549636289409e-06,-0.0006011730559986445,4.765384026889307e-06,0.0006401704063695408,-5.535942026915339e-06,295.0,0.0,3.6898,137.492,3.3178,33.44,42.0686,0.0,1.00013,False
2024-05-02T16:42:57.766662,-186.2119688987732,0.0006127185108652411,-6.070453319378016e-06,-0.0006010972713466967,4.4423474549547546e-06,0.0006400652890691372,-5.431876298120225e-06,295.0,0.0,3.6839,137.492,3.3301,33.4423,42.0684,0.0,1.00013,False
2024-05-02T16:42:58.409909,-185.5687222480774,0.0006129946842438469,-5.749021709396112e-06,-0.0006010417493117202,4.291117314097929e-06,0.0006399794302112185,-5.349669129142538e-06,295.0,0.0,3.6878,137.492,3.3238,33.4433,42.0684,0.0,1.00013,False
2024-05-02T16:42:59.074834,-184.90379762649536,0.0006130731336784119,-5.451667334947669e-06,-0.0006008562537184886,4.265091465536665e-06,0.0006400128876885981,-5.331506916479111e-06,295.0,0.0,3.6915,137.492,3.3295,33.4437,42.0686,0.0,1.00013,False
2024-05-02T16:42:59.810544,-184.16808676719666,0.0006128700530587236,-5.443697726504169e-06,-0.0006009039094033342,4.38162676645e-06,0.0006401622461259859,-5.447228679816972e-06,295.001,0.0,3.6941,137.492,3.3357,33.441,42.0686,0.0,1.00013,False
2024-05-02T16:43:00.474708,-183.50392270088196,0.0006126808785329087,-5.8007868995975746e-06,-0.0006011637746663234,4.726098105074794e-06,0.0006402764916330523,-5.610001306802481e-06,295.001,0.0,3.694,137.492,3.3278,33.4412,42.0689,0.0,1.00013,False
2024-05-02T16:43:01.123297,-182.85533475875854,0.0006125900320670797,-6.137113614977375e-06,-0.0006013403164809733,4.938572324862502e-06,0.0006402116192732637,-5.53384806227687e-06,295.0,0.0,3.6848,137.492,3.3169,33.4414,42.069,0.0,1.00013,False
2024-05-02T16:43:01.776321,-182.20231080055237,0.000612530343190903,-6.432253261152624e-06,-0.0006013585842573135,4.9945383914652526e-06,0.0006401548540189684,-5.363595408508241e-06,295.0,0.0,3.6875,137.492,3.3061,33.4441,42.069,0.0,1.00013,False
2024-05-02T16:43:02.428202,-181.5504298210144,0.0006122236986958526,-6.701786167000236e-06,-0.0006014793601473422,5.034667176365637e-06,0.0006400183244678217,-5.339715031393271e-06,295.0,0.0,3.6939,137.492,3.3018,33.4438,42.069,0.0,1.00013,False
2024-05-02T16:43:03.112054,-180.8665771484375,0.0006120067512170394,-6.812347691882005e-06,-0.0006015133059246657,5.114325542975755e-06,0.0006398259445035182,-5.3606422988609835e-06,295.0,0.0,3.6964,137.492,3.2937,33.4435,42.0692,0.0,1.00013,False
2024-05-02T16:43:03.774369,-180.20426273345947,0.0006121999152492961,-6.675992085903897e-06,-0.0006011856414324173,5.291372509889927e-06,0.0006398346826701738,-5.303531186148209e-06,294.999,0.0,3.6945,137.492,3.2884,33.4421,42.0691,0.0,1.00013,False
2024-05-02T16:43:04.427917,-179.55071473121643,0.0006124022712927036,-6.455956939833204e-06,-0.0006010062363110988,5.41014811222024e-06,0.0006399395380276574,-5.233876561110364e-06,295.0,0.0,3.6859,137.492,3.2831,33.4425,42.0692,0.0,1.00013,False
2024-05-02T16:43:05.072613,-178.90601873397827,0.0006124421233411601,-6.2903872663223495e-06,-0.0006010848771180024,5.425777728737102e-06,0.0006401193265454656,-5.14827838943454e-06,294.999,0.0,3.6893,137.492,3.2843,33.4428,42.0692,0.0,1.00013,False
2024-05-02T16:43:05.726891,-178.25174021720886,0.0006122954854132409,-6.001228702697221e-06,-0.000601234565251538,5.453746013961767e-06,0.000640254711575942,-5.108799734772937e-06,294.999,0.0,3.6952,137.492,3.2946,33.4428,42.069,0.0,1.00013,False
2024-05-02T16:43:06.384678,-177.5939531326294,0.0006123033770681857,-5.943382204439026e-06,-0.0006012852608806819,5.392971946932904e-06,0.0006402084690206158,-5.150242592595651e-06,295.0,0.0,3.6969,137.492,3.3075,33.4428,42.069,0.0,1.00013,False
2024-05-02T16:43:07.067366,-176.91126537322998,0.0006123547386740457,-6.146596297000333e-06,-0.0006012576665166756,5.423946349587249e-06,0.0006400925642491153,-5.124388996485057e-06,294.998,0.0,3.6929,137.492,3.3225,33.443,42.0693,0.0,1.00013,False
2024-05-02T16:43:07.674027,-176.30460476875305,0.0006124092625972471,-6.345744564109506e-06,-0.0006011187518005063,5.4005523684865396e-06,0.0006400007193531331,-5.051342463692031e-06,295.0,0.0,3.6862,137.492,3.3175,33.4451,42.0692,0.0,1.00013,False
2024-05-02T16:43:08.311228,-175.66740345954895,0.000612284008645285,-6.4020018581659384e-06,-0.000601125561396418,5.222052852800398e-06,0.0006399159989264632,-4.908459520707699e-06,295.0,0.0,3.6929,137.492,3.3272,33.4462,42.0692,0.0,1.00013,False
2024-05-02T16:43:08.966712,-175.0119194984436,0.0006121350192794555,-6.3517164045745e-06,-0.0006012831407721671,5.0235186168127925e-06,0.0006398632621380933,-4.739175609223457e-06,295.0,0.0,3.6955,137.492,3.332,33.4437,42.0692,0.0,1.00013,False
2024-05-02T16:43:09.611223,-174.36740851402283,0.0006122986872511687,-6.186803777834021e-06,-0.0006012359767020433,4.655283759083458e-06,0.0006399015353427198,-4.742985062759426e-06,295.0,0.0,3.6922,137.492,3.3376,33.4435,42.0692,0.0,1.00013,False
2024-05-02T16:43:10.267282,-173.71134901046753,0.000612487298434981,-5.868444972299194e-06,-0.0006011420470314833,4.221396373293405e-06,0.0006399007875075594,-4.902869372027078e-06,295.0,0.0,3.686,137.492,3.3293,33.443,42.0692,0.0,1.00013,False
2024-05-02T16:43:10.882307,-173.09632420539856,0.000612628542538498,-5.700419392142741e-06,-0.0006011593220468224,3.969073431627781e-06,0.0006399203252057972,-5.0548699105783244e-06,295.0,0.0,3.6901,137.492,3.3217,33.4459,42.0693,0.0,1.00013,False
2024-05-02T16:43:11.510595,-172.46803617477417,0.0006127972965029547,-5.7066738446687125e-06,-0.0006011347555292169,3.944917678239882e-06,0.0006400259620454225,-5.1466137683955355e-06,295.0,0.0,3.6959,137.492,3.3121,33.4456,42.0693,0.0,1.00013,False
2024-05-02T16:43:12.128774,-171.84985756874084,0.0006127630316049213,-5.809695009119947e-06,-0.0006009702613000728,3.835076944566523e-06,0.0006400456317096793,-5.189004723853061e-06,295.0,0.0,3.6927,137.492,3.3068,33.4429,42.0693,0.0,1.00013,False
2024-05-02T16:43:12.767447,-171.21118474006653,0.0006124454833761361,-5.969615346244423e-06,-0.0006010209261247042,3.853306929434073e-06,0.0006398966669183911,-5.2833862161226776e-06,295.001,0.0,3.6863,137.492,3.2961,33.4428,42.0692,0.0,1.00013,False
2024-05-02T16:43:13.410751,-170.56787991523743,0.0006122542825171088,-6.034540474903411e-06,-0.000601221457441168,4.092039109264079e-06,0.0006397813064619959,-5.447360840736257e-06,294.999,0.0,3.6903,137.492,3.2877,33.4445,42.0692,0.0,1.00013,False
2024-05-02T16:43:14.067393,-169.91123795509338,0.0006123942615706703,-5.83818075200164e-06,-0.0006012117816760928,4.168724556839805e-06,0.0006397938983102629,-5.459383147601055e-06,295.0,0.0,3.694,137.492,3.2886,33.4442,42.0692,0.0,1.00013,False
2024-05-02T16:43:14.717009,-169.26162242889404,0.0006125320070900747,-5.6046346115431395e-06,-0.0006011587250901421,4.346515109329712e-06,0.0006399021644691738,-5.386077821698517e-06,295.0,0.0,3.696,137.492,3.2891,33.4442,42.0692,0.0,1.00013,False
2024-05-02T16:43:15.367429,-168.61120223999023,0.0006124865535398374,-5.7220823244316985e-06,-0.0006010721073011679,4.3194028000172275e-06,0.0006399687364621539,-5.310848800230623e-06,295.0,0.0,3.691,137.492,3.296,33.4442,42.0693,0.0,1.00013,False
2024-05-02T16:43:16.016555,-167.9620761871338,0.0006123746819469257,-5.88901003985477e-06,-0.0006008688508586514,3.973447319967271e-06,0.0006398951439543728,-5.230558700310729e-06,295.0,0.0,3.6878,137.492,3.2928,33.4445,42.0695,0.0,1.00013,False
2024-05-02T16:43:16.670197,-167.308434009552,0.000612296255110888,-5.841499921447629e-06,-0.000600764494414259,4.104689003448813e-06,0.0006398177058428235,-5.229779282243989e-06,295.0,0.0,3.6922,137.492,3.3053,33.4453,42.0695,0.0,1.00013,False
2024-05-02T16:43:17.310336,-166.6682949066162,0.0006122496595925239,-5.7090722554611924e-06,-0.0006009325295240398,4.671524652694322e-06,0.0006398063439009965,-5.2719530381080295e-06,295.0,0.0,3.6971,137.492,3.3241,33.444,42.0696,0.0,1.00013,False
2024-05-02T16:43:17.967844,-166.01078701019287,0.0006124150929060137,-5.622938227645081e-06,-0.0006010238172553568,4.937483574194009e-06,0.0006398841159847339,-5.287074749021747e-06,294.999,0.0,3.6963,137.492,3.3354,33.444,42.0698,0.0,1.00013,False
2024-05-02T16:43:18.613159,-165.36547255516052,0.000612777583566373,-5.718134849882761e-06,-0.0006010256972486926,4.907782531801688e-06,0.0006399948057126599,-5.260649150290454e-06,295.0,0.0,3.6867,137.492,3.3412,33.4463,42.0698,0.0,1.00013,False
2024-05-02T16:43:19.277424,-164.70120692253113,0.0006128420946701765,-5.91952938621111e-06,-0.0006011802907917915,4.760994811573477e-06,0.0006400844280791625,-5.09800616147829e-06,295.0,0.0,3.6892,137.492,3.3334,33.4465,42.0698,0.0,1.00013,False
2024-05-02T16:43:19.930073,-164.04855847358704,0.0006126102672349346,-5.85930129350174e-06,-0.0006014073953436829,4.764641892481828e-06,0.000640167465406791,-5.019174910846433e-06,294.999,0.0,3.695,137.492,3.3301,33.446,42.0698,0.0,1.00013,False
2024-05-02T16:43:20.577761,-163.40087056159973,0.0006124674736597926,-5.858550332506957e-06,-0.0006014764709134681,4.966954270778872e-06,0.0006402249635719493,-5.141586452858426e-06,295.0,0.0,3.6966,137.492,3.3214,33.4428,42.0696,0.0,1.00013,False
2024-05-02T16:43:21.268676,-162.70995569229126,0.0006124019728895551,-6.04097537009293e-06,-0.0006013705375877928,5.077224560067064e-06,0.0006402163242940818,-5.243319118321187e-06,295.0,0.0,3.6941,137.492,3.3172,33.4422,42.0696,0.0,1.00013,False
2024-05-02T16:43:21.910417,-162.06821370124817,0.0006124774208302348,-6.12086645736005e-06,-0.0006012026738529961,5.058626869609788e-06,0.0006401967564816445,-5.237070031256182e-06,295.0,0.0,3.6857,137.492,3.306,33.4421,42.0695,0.0,1.00013,False
2024-05-02T16:43:22.567602,-161.41102957725525,0.0006127292815811524,-5.984018950373078e-06,-0.0006010018325261608,4.945508690098932e-06,0.000640165404358227,-5.223021827187329e-06,295.0,0.0,3.6897,137.492,3.2958,33.4442,42.0693,0.0,1.00013,False
2024-05-02T16:43:23.211511,-160.76712012290955,0.0006129058245461097,-5.660190757327635e-06,-0.0006009621723840093,4.716354498448722e-06,0.0006400813438567301,-5.189544633633389e-06,295.001,0.0,3.6958,137.492,3.2937,33.4445,42.0696,0.0,1.00013,False
2024-05-02T16:43:23.870146,-160.10848569869995,0.0006127306609874291,-5.300142926971226e-06,-0.0006011628432163126,4.698202339628709e-06,0.000640024439916922,-5.026911983941167e-06,295.0,0.0,3.6975,137.492,3.2891,33.4446,42.0696,0.0,1.00013,False
